CHA,T1,O2,8-8-4,-823.981215,-820.487589,-3.493626,0.018316,15.1,3.72,3.72,3.72,17.27,8-8-6-4-4-4,8-6-4
CHA,T1,O3,8-6-4,-824.023078,-820.487589,-3.535489,-0.041863,15.1,3.72,3.72,3.72,17.27,8-8-6-4-4-4,8-6-4
CHA,T1,O4,8-4-4,-824.053152,-820.487589,-3.565563,-0.030074,15.1,3.72,3.72,3.72,17.27,8-8-6-4-4-4,8-6-4
FAU,T1,O1,12-4-4,-4383.780078,-4380.629458,-3.150620,0.414943,13.3,7.35,7.35,7.35,27.42,12-6-6-4-4-4,12-6-4
FAU,T1,O2,6-4-4,-4383.780078,-4380.629458,-3.150620,0.000000,13.3,7.35,7.35,7.35,27.42,12-6-6-4-4-4,12-6-4
FAU,T1,O3,6-6-4,-4383.688219,-4380.629458,-3.058761,0.091859,13.3,7.35,7.35,7.35,27.42,12-6-6-4-4-4,12-6-4
FAU,T1,O4,12-6-4,-4383.715642,-4380.629458,-3.086184,-0.027423,13.3,7.35,7.35,7.35,27.42,12-6-6-4-4-4,12-6-4
FER,T1,O1,10-10-6-5-5-5,-1646.853915,-1642.340500,-4.513415,-1.427231,17.6,1.56,3.4,4.69,10.01,10-8-6-6-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T1,O2,10-10-8-5-5-5,-1646.897312,-1642.340500,-4.556812,-0.043397,17.6,1.56,3.4,4.69,10.01,10-8-6-6-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T1,O3,8-6-5-5,-1646.830732,-1642.340500,-4.490232,0.066580,17.6,1.56,3.4,4.69,10.01,10-8-6-6-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T1,O4,5-5-5-5,-1646.749858,-1642.340500,-4.409358,0.080874,17.6,1.56,3.4,4.69,10.01,10-8-6-6-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T2,O2,10-10-8-5-5-5,-1646.925453,-1642.348048,-4.577405,-0.168047,17.6,1.56,3.4,4.69,10.01,10-8-8-6-6-6-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T2,O5,6-5-5,-1646.606947,-1642.348048,-4.258899,0.318506,17.6,1.56,3.4,4.69,10.01,10-8-8-6-6-6-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T2,O6,10-10-10-10-8-8-6,-1646.749314,-1642.348048,-4.401266,-0.142367,17.6,1.56,3.4,4.69,10.01,10-8-8-6-6-6-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T3,O1,10-10-6-5-5-5,-1646.929850,-1642.378651,-4.551199,-0.149933,17.6,1.56,3.4,4.69,10.01,10-10-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T3,O7,5-5-5-5,-1646.682293,-1642.378651,-4.303642,0.247557,17.6,1.56,3.4,4.69,10.01,10-10-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T3,O8,8-8-5-5,-1646.595077,-1642.378651,-4.216426,0.087216,17.6,1.56,3.4,4.69,10.01,10-10-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T4,O5,6-5-5,-1646.703296,-1642.093561,-4.609735,-0.393309,17.6,1.56,3.4,4.69,10.01,6-6-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
FER,T4,O7,5-5-5-5,-1646.702843,-1642.093561,-4.609282,0.000453,17.6,1.56,3.4,4.69,10.01,6-6-6-6-6-5-5-5-5-5-5,10-10-10-8-6-6-6-6-5-5-5-5
MFI,T1,O1,10-10-10-5-5-5,-2193.788609,-2189.242489,-4.546120,0.063162,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T1,O15,10-10-5-5,-2193.909485,-2189.242489,-4.666996,-0.120876,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T1,O16,5-5-5-5,-2193.723228,-2189.242489,-4.480739,0.186257,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T1,O21,10-10-10-10-10-6-5,-2193.879788,-2189.242489,-4.637299,-0.156560,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T10,O10,10-6-5-5,-2193.945257,-2189.230619,-4.714638,-0.077339,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T10,O15,10-10-5-5,-2193.880400,-2189.230619,-4.649781,0.064857,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T10,O26,10-10-6-4,-2193.876022,-2189.230619,-4.645403,0.004378,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
